Date,Region,Mean
2010-07-01,North West,1.7362499
2010-07-01,Northern Ireland,1.5477778
2010-07-01,Scotland,1.6605263
2010-07-01,South East,1.8239286
2010-07-01,South West,1.7720001
2010-07-01,Wales,1.7893333
2010-07-01,West Midlands,1.7444999
2010-07-01,Yorkshire & Humber,1.779
2010-08-01,East Anglia,1.9454545
2010-08-01,East Midlands,2.0310526
2010-08-01,London,2.0217857
2010-08-01,North,1.62
2010-08-01,North West,1.7679167
2010-08-01,Northern Ireland,1.6309999
2010-08-01,Scotland,1.8131579
2010-08-01,South East,1.8410714
2010-08-01,South West,1.818421
2010-08-01,Wales,1.8286667
2010-08-01,West Midlands,1.8052632
2010-08-01,Yorkshire & Humber,1.9689474
2010-09-01,East Anglia,1.8409524
2010-09-01,East Midlands,2.0173686
2010-09-01,London,1.9533334
2010-09-01,North,1.66
2010-09-01,North West,1.7843479
2010-09-01,Northern Ireland,1.6850001
2010-09-01,Scotland,1.911
2010-09-01,South East,1.8478572
2010-09-01,South West,1.9868422
2010-09-01,Wales,1.8106667
2010-09-01,West Midlands,1.7973685
2010-09-01,Yorkshire & Humber,1.9764999
2010-10-01,East Anglia,1.8071429
2010-10-01,East Midlands,1.9310526
2010-10-01,London,1.8623077
2010-10-01,North,1.666923
2010-10-01,North West,1.8169565
2010-10-01,Northern Ireland,1.669
2010-10-01,Scotland,1.8770001
2010-10-01,South East,1.8446429
2010-10-01,South West,1.8485
2010-10-01,Wales,1.8113333
2010-10-01,West Midlands,1.8364999
2010-10-01,Yorkshire & Humber,1.8668422
2010-11-01,East Anglia,1.8740909
2010-11-01,East Midlands,1.9695
2010-11-01,London,1.953793
2010-11-01,North,1.5926666
2010-11-01,North West,1.7744
2010-11-01,Northern Ireland,1.6850001
2010-11-01,Scotland,1.8485714
2010-11-01,South East,1.893793
2010-11-01,South West,1.88
2010-11-01,Wales,1.7793751
2010-11-01,West Midlands,1.8052381
2010-11-01,Yorkshire & Humber,1.8694999
2010-12-01,East Anglia,1.9314287
2010-12-01,East Midlands,1.9424999
2010-12-01,London,1.9300001
2010-12-01,North,1.6420001
2010-12-01,North West,1.8692
2010-12-01,Northern Ireland,1.603
2010-12-01,Scotland,1.8319048
2010-12-01,South East,1.8924139
2010-12-01,South West,1.8563159
2010-12-01,Wales,1.82
2010-12-01,West Midlands,1.7976191
2010-12-01,Yorkshire & Humber,1.9315001
2011-01-01,East Anglia,1.9490477
2011-01-01,East Midlands,2.0205
2011-01-01,London,1.9817241
2011-01-01,North,1.6473333
2011-01-01,North West,1.8736
2011-01-01,Northern Ireland,1.6889999
2011-01-01,Scotland,1.8352381
2011-01-01,South East,1.91
2011-01-01,South West,1.9471428
2011-01-01,Wales,1.8725
2011-01-01,West Midlands,1.8823808
2011-01-01,Yorkshire & Humber,1.9078947
2011-02-01,East Anglia,1.945238
2011-02-01,East Midlands,2.071111
2011-02-01,London,2.0742307
2011-02-01,North,1.6992857
2011-02-01,North West,1.8845834
2011-02-01,Northern Ireland,1.6930001
2011-02-01,Scotland,1.7965
2011-02-01,South East,2.0257692
2011-02-01,South West,1.9978946
2011-02-01,Wales,1.9553334
2011-02-01,West Midlands,2.0075002
2011-02-01,Yorkshire & Humber,1.9978946
2011-03-01,East Anglia,1.9675
2011-03-01,East Midlands,2.0005555
2011-03-01,London,1.9978571
2011-03-01,North,1.665
2011-03-01,North West,1.8379167
2011-03-01,Northern Ireland,1.7281818
2011-03-01,Scotland,1.7739999
2011-03-01,South East,2.0167859
2011-03-01,South West,1.9789473
2011-03-01,Wales,1.9233334
2011-03-01,West Midlands,1.9805
2011-03-01,Yorkshire & Humber,1.9879999
2011-04-01,East Anglia,2.0489473
2011-04-01,East Midlands,2.0664706
2011-04-01,London,2.0265384
2011-04-01,North,1.8041667
2011-04-01,North West,2.0195239
2011-04-01,Northern Ireland,1.7975
2011-04-01,Scotland,1.8844444
2011-04-01,South East,2.1092308
2011-04-01,South West,2.0682354
2011-04-01,Wales,2.0315385
2011-04-01,West Midlands,2.1422224
2011-04-01,Yorkshire & Humber,2.0955555
2011-05-01,East Anglia,2.0942106
2011-05-01,East Midlands,2.090625
2011-05-01,London,2.1111538
2011-05-01,North,1.8672729
2011-05-01,North West,1.927619
2011-05-01,Northern Ireland,1.9277778
2011-05-01,Scotland,1.9258825
2011-05-01,South East,2.1353846
2011-05-01,South West,2.1127777
2011-05-01,Wales,2.0992308
2011-05-01,West Midlands,2.106111
2011-05-01,Yorkshire & Humber,2.138125
2011-06-01,East Anglia,2.0836842
2011-06-01,East Midlands,2.121875
2011-06-01,London,2.1039999
2011-06-01,North,1.7950001
2011-06-01,North West,1.8905264
2011-06-01,Northern Ireland,1.9055555
2011-06-01,Scotland,1.9141177
2011-06-01,South East,2.116154
2011-06-01,South West,2.1063159
2011-06-01,Wales,2.1175
2011-06-01,West Midlands,2.1388235
2011-06-01,Yorkshire & Humber,2.1661112
2011-07-01,East Anglia,2.0942106
2011-07-01,East Midlands,2.115
2011-07-01,London,2.2030768
2011-07-01,North,1.75
2011-07-01,North West,1.9895238
2011-07-01,Northern Ireland,1.9277778
2011-07-01,Scotland,1.9523529
2011-07-01,South East,2.0752
2011-07-01,South West,2.1027777
2011-07-01,Wales,2.1
2011-07-01,West Midlands,2.2264705
2011-07-01,Yorkshire & Humber,2.206111
2011-08-01,East Anglia,2.046842
2011-08-01,East Midlands,2.045
2011-08-01,London,2.1592
2011-08-01,North,1.8041667
2011-08-01,North West,1.9800001
2011-08-01,Northern Ireland,1.9055555
2011-08-01,Scotland,1.9017649
2011-08-01,South East,2.0592308
2011-08-01,South West,1.975625
2011-08-01,Wales,2.0238461
2011-08-01,West Midlands,2.007647
2011-08-01,Yorkshire & Humber,2.1266665
2011-09-01,East Anglia,1.9933333
2011-09-01,East Midlands,2.053889
2011-09-01,London,2.1588001
2011-09-01,North,1.7392309
2011-09-01,North West,1.9381818
2011-09-01,Northern Ireland,1.8588889
2011-09-01,Scotland,1.8747368
2011-09-01,South East,2.0344446
2011-09-01,South West,1.9909999
2011-09-01,Wales,2.03
2011-09-01,West Midlands,2.188889
2011-09-01,Yorkshire & Humber,2.0821054
2011-10-01,East Anglia,1.9371428
2011-10-01,East Midlands,1.9994738
2011-10-01,London,2.0957143
2011-10-01,North,1.6735715
2011-10-01,North West,1.8981819
2011-10-01,Northern Ireland,1.7009091
2011-10-01,Scotland,1.8264999
2011-10-01,South East,1.9218519
2011-10-01,South West,1.9352381
2011-10-01,Wales,1.9200001
2011-10-01,West Midlands,2.042
2011-10-01,Yorkshire & Humber,2.0035
2011-11-01,East Anglia,2.0357144
2011-11-01,East Midlands,1.9900001
2011-11-01,London,2.1007407
2011-11-01,North,1.6978571
2011-11-01,North West,1.9160869
2011-11-01,Northern Ireland,1.7909092
2011-11-01,Scotland,1.8535
2011-11-01,South East,2.0067859
2011-11-01,South West,1.9514285
2011-11-01,Wales,1.962
2011-11-01,West Midlands,2.046
2011-11-01,Yorkshire & Humber,2.0045
2011-12-01,East Anglia,2.0452175
2011-12-01,East Midlands,1.9957895
2011-12-01,London,2.1006896
2011-12-01,North,1.69
2011-12-01,North West,1.8729167
2011-12-01,Northern Ireland,1.6700001
2011-12-01,Scotland,1.8135
2011-12-01,South East,2.012069
2011-12-01,South West,1.91
2011-12-01,Wales,1.938125
2011-12-01,West Midlands,1.9723809
2011-12-01,Yorkshire & Humber,1.884762
2012-01-01,East Anglia,2.0921738
2012-01-01,East Midlands,2.0444999
2012-01-01,London,2.1996295
2012-01-01,North,1.7360001
2012-01-01,North West,1.89
2012-01-01,Northern Ireland,1.8466667
2012-01-01,Scotland,1.9161905
2012-01-01,South East,2.0193105
2012-01-01,South West,1.9772727
2012-01-01,Wales,1.986875
2012-01-01,West Midlands,2.1242857
2012-01-01,Yorkshire & Humber,1.974
2012-02-01,East Anglia,2.046087
2012-02-01,East Midlands,1.9219999
2012-02-01,London,2.2546153
2012-02-01,North,1.7633334
2012-02-01,North West,1.9052
2012-02-01,Northern Ireland,1.9516667
2012-02-01,Scotland,1.88
2012-02-01,South East,2.0689654
2012-02-01,South West,2.066
2012-02-01,Wales,2.075
2012-02-01,West Midlands,2.0604763
2012-02-01,Yorkshire & Humber,1.9189473
2012-03-01,East Anglia,1.9843478
2012-03-01,East Midlands,1.9505264
2012-03-01,London,2.2285714
2012-03-01,North,1.7313333
2012-03-01,North West,1.8639129
2012-03-01,Northern Ireland,1.8618182
2012-03-01,Scotland,1.8659999
2012-03-01,South East,2.0153573
2012-03-01,South West,1.9866667
2012-03-01,Wales,2.11125
2012-03-01,West Midlands,2.0442858
2012-03-01,Yorkshire & Humber,1.9623809
2012-04-01,East Anglia,2.0236363
2012-04-01,East Midlands,1.9194444
2012-04-01,London,2.2357142
2012-04-01,North,1.7764286
2012-04-01,North West,1.8821739
2012-04-01,Northern Ireland,2.0181818
2012-04-01,Scotland,1.89
2012-04-01,South East,2.014074
2012-04-01,South West,2.0355
2012-04-01,Wales,2.0128572
2012-04-01,West Midlands,2.111
2012-04-01,Yorkshire & Humber,2.04
2012-05-01,East Anglia,2.0745454
2012-05-01,East Midlands,1.9710526
2012-05-01,London,2.2364285
2012-05-01,North,1.7707144
2012-05-01,North West,1.8441666
2012-05-01,Northern Ireland,1.9872727
2012-05-01,Scotland,1.9163158
2012-05-01,South East,2.0735714
2012-05-01,South West,2.0494735
2012-05-01,Wales,2.0986667
2012-05-01,West Midlands,2.1725001
2012-05-01,Yorkshire & Humber,2.058
2012-06-01,East Anglia,2.0114284
2012-06-01,East Midlands,1.9472222
2012-06-01,London,2.2932
2012-06-01,North,1.7253846
2012-06-01,North West,1.8478261
2012-06-01,Northern Ireland,1.835
2012-06-01,Scotland,1.9073685
2012-06-01,South East,2.0425928
2012-06-01,South West,1.964375
2012-06-01,Wales,2.0049999
2012-06-01,West Midlands,2.1422224
2012-06-01,Yorkshire & Humber,2.0421052
2012-07-01,East Anglia,1.949091
2012-07-01,East Midlands,1.9878948
2012-07-01,London,2.265926
2012-07-01,North,1.7585715
2012-07-01,North West,1.8426087
2012-07-01,Northern Ireland,1.8709091
2012-07-01,Scotland,1.908
2012-07-01,South East,2.0421429
2012-07-01,South West,2.0657895
2012-07-01,Wales,1.9964286
2012-07-01,West Midlands,2.126
2012-07-01,Yorkshire & Humber,2.0155
2012-08-01,East Anglia,1.8455
2012-08-01,East Midlands,1.9200001
2012-08-01,London,2.1844444
2012-08-01,North,1.7315385
2012-08-01,North West,1.8586956
2012-08-01,Northern Ireland,1.9127274
2012-08-01,Scotland,1.8973684
2012-08-01,South East,2.0007408
2012-08-01,South West,1.9614999
2012-08-01,Wales,1.9069232
2012-08-01,West Midlands,1.9794737
2012-08-01,Yorkshire & Humber,2.0105264
2012-09-01,East Anglia,2.0622728
2012-09-01,East Midlands,1.9627779
2012-09-01,London,2.2274075
2012-09-01,North,1.8142856
2012-09-01,North West,1.8891305
2012-09-01,Northern Ireland,1.9218181
2012-09-01,Scotland,1.8968421
2012-09-01,South East,2.0521429
2012-09-01,South West,2.1033332
2012-09-01,Wales,2.0685713
2012-09-01,West Midlands,2.1399999
2012-09-01,Yorkshire & Humber,2.0589473
2012-10-01,East Anglia,2.0326087
2012-10-01,East Midlands,2.004737
2012-10-01,London,2.204138
2012-10-01,North,1.8166667
2012-10-01,North West,1.8441668
2012-10-01,Northern Ireland,1.9158334
2012-10-01,Scotland,1.9185
2012-10-01,South East,2.0031035
2012-10-01,South West,2.0731819
2012-10-01,Wales,2.0733333
2012-10-01,West Midlands,2.0295238
2012-10-01,Yorkshire & Humber,2.012381
2012-11-01,East Anglia,1.9447619
2012-11-01,East Midlands,1.9778948
2012-11-01,London,2.1840742
2012-11-01,North,1.7185714
2012-11-01,North West,1.8569565
2012-11-01,Northern Ireland,1.8241667
2012-11-01,Scotland,1.9035
2012-11-01,South East,2.0217857
2012-11-01,South West,1.9838095
2012-11-01,Wales,1.9907143
2012-11-01,West Midlands,2.1110528
2012-11-01,Yorkshire & Humber,1.9834999
2012-12-01,East Anglia,1.9405
2012-12-01,East Midlands,1.9005555
2012-12-01,London,2.1164
2012-12-01,North,1.7207693
2012-12-01,North West,1.830909
2012-12-01,Northern Ireland,1.891
2012-12-01,Scotland,1.8263159
2012-12-01,South East,2.0070372
2012-12-01,South West,1.993
2012-12-01,Wales,1.9128572
2012-12-01,West Midlands,1.9964707
2012-12-01,Yorkshire & Humber,1.9842106
2013-01-01,East Anglia,2.0504546
2013-01-01,East Midlands,1.9944999
2013-01-01,London,2.1917856
2013-01-01,North,1.8033334
2013-01-01,North West,1.8816667
2013-01-01,Northern Ireland,1.9181819
2013-01-01,Scotland,1.9228572
2013-01-01,South East,2.002069
2013-01-01,South West,2.0738094
2013-01-01,Wales,1.9625001
2013-01-01,West Midlands,2.1305
2013-01-01,Yorkshire & Humber,2.0657144
2013-02-01,East Anglia,2.0490475
2013-02-01,East Midlands,2.0742104
2013-02-01,London,2.3103845
2013-02-01,North,1.8653846
2013-02-01,North West,1.9254546
2013-02-01,Northern Ireland,1.93
2013-02-01,Scotland,1.9290001
2013-02-01,South East,1.9878571
2013-02-01,South West,2.03
2013-02-01,Wales,1.9578571
2013-02-01,West Midlands,1.9515791
2013-02-01,Yorkshire & Humber,1.9831579
2013-03-01,East Anglia,1.9827272
2013-03-01,East Midlands,2.0742104
2013-03-01,London,2.2832
2013-03-01,North,1.8653846
2013-03-01,North West,1.8657143
2013-03-01,Northern Ireland,1.9300001
2013-03-01,Scotland,1.9290001
2013-03-01,South East,1.9548148
2013-03-01,South West,2.041579
2013-03-01,Wales,1.9733334
2013-03-01,West Midlands,2.073889
2013-03-01,Yorkshire & Humber,1.9885
2013-04-01,East Anglia,2.000909
2013-04-01,East Midlands,2.016316
2013-04-01,London,2.365
2013-04-01,North,1.8653846
2013-04-01,North West,1.8514286
2013-04-01,Northern Ireland,1.8990909
2013-04-01,Scotland,1.9331579
2013-04-01,South East,2.0096297
2013-04-01,South West,2.1363158
2013-04-01,Wales,1.9533334
2013-04-01,West Midlands,2.163158
2013-04-01,Yorkshire & Humber,2.0077777
2013-05-01,East Anglia,1.9786363
2013-05-01,East Midlands,2.066
2013-05-01,London,2.345926
2013-05-01,North,1.8607143
2013-05-01,North West,1.8733333
2013-05-01,Northern Ireland,1.91
2013-05-01,Scotland,1.9265
2013-05-01,South East,2.002143
2013-05-01,South West,2.1069999
2013-05-01,Wales,1.94375
2013-05-01,West Midlands,2.1455
2013-05-01,Yorkshire & Humber,1.9972223
2013-06-01,East Anglia,1.9982609
2013-06-01,East Midlands,2.0800002
2013-06-01,London,2.4125001
2013-06-01,North,1.8292857
2013-06-01,North West,1.8791666
2013-06-01,Northern Ireland,1.9327273
2013-06-01,Scotland,1.9535
2013-06-01,South East,1.9914815
2013-06-01,South West,2.0527272
2013-06-01,Wales,1.9525001
2013-06-01,West Midlands,2.208889
2013-06-01,Yorkshire & Humber,1.9300001
2013-07-01,East Anglia,1.9595652
2013-07-01,East Midlands,2.067222
2013-07-01,London,2.334643
2013-07-01,North,1.8873334
2013-07-01,North West,1.85
2013-07-01,Northern Ireland,1.9327273
2013-07-01,Scotland,1.9535
2013-07-01,South East,1.9957693
2013-07-01,South West,2.1490476
2013-07-01,Wales,1.97
2013-07-01,West Midlands,2.1605263
2013-07-01,Yorkshire & Humber,1.9694445
2013-08-01,East Anglia,1.9465218
2013-08-01,East Midlands,1.978
2013-08-01,London,2.3339286
2013-08-01,North,1.844
2013-08-01,North West,1.85
2013-08-01,Northern Ireland,1.8525
2013-08-01,Scotland,1.9219048
2013-08-01,South East,1.9903704
2013-08-01,South West,1.9880953
2013-08-01,Wales,1.97125
2013-08-01,West Midlands,2.1030002
2013-08-01,Yorkshire & Humber,1.9877777
2013-09-01,East Anglia,2.058261
2013-09-01,East Midlands,2.0915
2013-09-01,London,2.3689287
2013-09-01,North,1.9093333
2013-09-01,North West,1.8948
2013-09-01,Northern Ireland,1.9591666
2013-09-01,Scotland,1.9685714
2013-09-01,South East,2.0796297
2013-09-01,South West,2.2285
2013-09-01,Wales,2.0325
2013-09-01,West Midlands,2.2505002
2013-09-01,Yorkshire & Humber,2.0605264
2013-10-01,East Anglia,1.9756521
2013-10-01,East Midlands,2.0045
2013-10-01,London,2.3541381
2013-10-01,North,1.8753334
2013-10-01,North West,1.8448
2013-10-01,Northern Ireland,1.9533334
2013-10-01,Scotland,1.9133333
2013-10-01,South East,1.9932144
2013-10-01,South West,2.1295238
2013-10-01,Wales,1.9175
2013-10-01,West Midlands,2.0685
2013-10-01,Yorkshire & Humber,1.964
2013-11-01,East Anglia,2.0291305
2013-11-01,East Midlands,2.1069999
2013-11-01,London,2.3841379
2013-11-01,North,1.9093335
2013-11-01,North West,1.9111999
2013-11-01,Northern Ireland,1.9390908
2013-11-01,Scotland,1.9575001
2013-11-01,South East,2.112857
2013-11-01,South West,2.2171428
2013-11-01,Wales,2.03875
2013-11-01,West Midlands,2.1655002
2013-11-01,Yorkshire & Humber,2.0023808
2013-12-01,East Anglia,2.0909524
2013-12-01,East Midlands,2.2050002
2013-12-01,London,2.53
2013-12-01,North,1.9384615
2013-12-01,North West,1.9113636
2013-12-01,Northern Ireland,2.1422224
2013-12-01,Scotland,1.9838889
2013-12-01,South East,2.1222222
2013-12-01,South West,2.274737
2013-12-01,Wales,2.0684617
2013-12-01,West Midlands,2.1588888
2013-12-01,Yorkshire & Humber,2.0836842
2014-01-01,East Anglia,2.013913
2014-01-01,East Midlands,2.1075
2014-01-01,London,2.4139287
2014-01-01,North,1.8840001
2014-01-01,North West,1.87
2014-01-01,Northern Ireland,1.9900001
2014-01-01,Scotland,1.9059999
2014-01-01,South East,2.0946429
2014-01-01,South West,2.1445
2014-01-01,Wales,1.974375
2014-01-01,West Midlands,2.1130002
2014-01-01,Yorkshire & Humber,2.0690477
2014-02-01,East Anglia,2.0017393
2014-02-01,East Midlands,2.138
2014-02-01,London,2.4348147
2014-02-01,North,1.8257143
2014-02-01,North West,1.9366666
2014-02-01,Northern Ireland,1.8693334
2014-02-01,Scotland,1.8965
2014-02-01,South East,1.9853846
2014-02-01,South West,2.1366665
2014-02-01,Wales,1.94
2014-02-01,West Midlands,2.1495001
2014-02-01,Yorkshire & Humber,2.1380954
2014-03-01,East Anglia,2.0069566
2014-03-01,East Midlands,2.128
2014-03-01,London,2.4044445
2014-03-01,North,1.8766667
2014-03-01,North West,1.92875
2014-03-01,Northern Ireland,1.8527274
2014-03-01,Scotland,1.9155
2014-03-01,South East,2.0555172
2014-03-01,South West,2.1014285
2014-03-01,Wales,2.0293334
2014-03-01,West Midlands,2.1720002
2014-03-01,Yorkshire & Humber,2.142857
2014-04-01,East Anglia,1.9850001
2014-04-01,East Midlands,2.117895
2014-04-01,London,2.3228
2014-04-01,North,1.7742857
2014-04-01,North West,1.9313045
2014-04-01,Northern Ireland,1.76
2014-04-01,Scotland,1.8710526
2014-04-01,South East,2.0510714
2014-04-01,South West,2.1519046
2014-04-01,Wales,1.9293333
2014-04-01,West Midlands,2.0778947
2014-04-01,Yorkshire & Humber,2.1015
2014-05-01,East Anglia,1.9118183
2014-05-01,East Midlands,2.0755
2014-05-01,London,2.3482144
2014-05-01,North,1.738
2014-05-01,North West,1.8504001
2014-05-01,Northern Ireland,1.7081819
2014-05-01,Scotland,1.854762
2014-05-01,South East,2.0351725
2014-05-01,South West,2.074091
2014-05-01,Wales,1.8825
2014-05-01,West Midlands,2.099
2014-05-01,Yorkshire & Humber,2.0580952
2014-06-01,East Anglia,1.9122727
2014-06-01,East Midlands,2.083
2014-06-01,London,2.2969232
2014-06-01,North,1.6913334
2014-06-01,North West,1.81875
2014-06-01,Northern Ireland,1.7358333
2014-06-01,Scotland,1.8742857
2014-06-01,South East,2.035
2014-06-01,South West,2.0280952
2014-06-01,Wales,1.948
2014-06-01,West Midlands,2.1065001
2014-06-01,Yorkshire & Humber,2.029
2014-07-01,East Anglia,1.9118183
2014-07-01,East Midlands,2.0755
2014-07-01,London,2.2966669
2014-07-01,North,1.7842857
2014-07-01,North West,1.8464
2014-07-01,Northern Ireland,1.7233334
2014-07-01,Scotland,1.8385714
2014-07-01,South East,2.0317242
2014-07-01,South West,2.065
2014-07-01,Wales,1.88875
2014-07-01,West Midlands,2.0495
2014-07-01,Yorkshire & Humber,2.0771427
2014-08-01,East Anglia,1.9138094
2014-08-01,East Midlands,2.0665002
2014-08-01,London,2.307778
2014-08-01,North,1.8286667
2014-08-01,North West,1.8392
2014-08-01,Northern Ireland,1.7908334
2014-08-01,Scotland,1.9104761
2014-08-01,South East,2.0183332
2014-08-01,South West,2.0568182
2014-08-01,Wales,1.939375
2014-08-01,West Midlands,2.1395001
2014-08-01,Yorkshire & Humber,2.0485713
2014-09-01,East Anglia,1.9563637
2014-09-01,East Midlands,2.0895
2014-09-01,London,2.2862964
2014-09-01,North,1.84
2014-09-01,North West,1.9
2014-09-01,Northern Ireland,1.805
2014-09-01,Scotland,1.885238
2014-09-01,South East,2.066
2014-09-01,South West,2.1095455
2014-09-01,Wales,1.95
2014-09-01,West Midlands,2.1130002
2014-09-01,Yorkshire & Humber,2.1238093
2014-10-01,East Anglia,1.854348
2014-10-01,East Midlands,2.0765
2014-10-01,London,2.2723079
2014-10-01,North,1.7586668
2014-10-01,North West,1.8576001
2014-10-01,Northern Ireland,1.725
2014-10-01,Scotland,1.8728572
2014-10-01,South East,2.02
2014-10-01,South West,2.0659091
2014-10-01,Wales,1.89
2014-10-01,West Midlands,2.1210525
2014-10-01,Yorkshire & Humber,2.0109525
2014-11-01,East Anglia,1.8173913
2014-11-01,East Midlands,1.9995
2014-11-01,London,2.2803845
2014-11-01,North,1.7193334
2014-11-01,North West,1.8239999
2014-11-01,Northern Ireland,1.6633333
2014-11-01,Scotland,1.7995238
2014-11-01,South East,1.9920001
2014-11-01,South West,2.0104764
2014-11-01,Wales,1.8139999
2014-11-01,West Midlands,2.023
2014-11-01,Yorkshire & Humber,1.9475
2014-12-01,East Anglia,1.8717391
2014-12-01,East Midlands,2.0315
2014-12-01,London,2.2957141
2014-12-01,North,1.7486666
2014-12-01,North West,1.8456
2014-12-01,Northern Ireland,1.6999999
2014-12-01,Scotland,1.8438096
2014-12-01,South East,2.0172415
2014-12-01,South West,2.0905
2014-12-01,Wales,1.9226667
2014-12-01,West Midlands,2.045
2014-12-01,Yorkshire & Humber,1.9825001
2015-01-01,East Anglia,1.8839132
2015-01-01,East Midlands,2.0157895
2015-01-01,London,2.2707407
2015-01-01,North,1.786
2015-01-01,North West,1.8533334
2015-01-01,Northern Ireland,1.789091
2015-01-01,Scotland,1.8409524
2015-01-01,South East,2.007
2015-01-01,South West,2.0281818
2015-01-01,Wales,1.9325
2015-01-01,West Midlands,2.0665002
2015-01-01,Yorkshire & Humber,1.9338095
2015-02-01,East Anglia,1.8526087
2015-02-01,East Midlands,1.9947369
2015-02-01,London,2.216923
2015-02-01,North,1.7186667
2015-02-01,North West,1.8091304
2015-02-01,Northern Ireland,1.6972728
2015-02-01,Scotland,1.822381
2015-02-01,South East,1.9592857
2015-02-01,South West,1.9818181
2015-02-01,Wales,1.869375
2015-02-01,West Midlands,2.0633335
2015-02-01,Yorkshire & Humber,1.96
2015-03-01,East Anglia,1.8477273
2015-03-01,East Midlands,1.9694738
2015-03-01,London,2.3392308
2015-03-01,North,1.7007142
2015-03-01,North West,1.8391666
2015-03-01,Northern Ireland,1.6345454
2015-03-01,Scotland,1.7677778
2015-03-01,South East,2.0668964
2015-03-01,South West,2.03
2015-03-01,Wales,1.9171429
2015-03-01,West Midlands,2.0785
2015-03-01,Yorkshire & Humber,1.9594736
2015-04-01,East Anglia,1.8647826
2015-04-01,East Midlands,1.9335
2015-04-01,London,2.3766665
2015-04-01,North,1.796875
2015-04-01,North West,1.8880769
2015-04-01,Northern Ireland,1.685
2015-04-01,Scotland,1.8636364
2015-04-01,South East,2.0058622
2015-04-01,South West,1.9945455
2015-04-01,Wales,1.88625
2015-04-01,West Midlands,2.0866666
2015-04-01,Yorkshire & Humber,2.0080953
2015-05-01,East Anglia,1.8734783
2015-05-01,East Midlands,2.0335002
2015-05-01,London,2.3223078
2015-05-01,North,1.7850001
2015-05-01,North West,1.8726922
2015-05-01,Northern Ireland,1.6850001
2015-05-01,Scotland,1.855
2015-05-01,South East,1.9839286
2015-05-01,South West,2.0395453
2015-05-01,Wales,1.8466667
2015-05-01,West Midlands,2.0915
2015-05-01,Yorkshire & Humber,2.0080953
2015-06-01,East Anglia,1.8734783
2015-06-01,East Midlands,1.985
2015-06-01,London,2.28
2015-06-01,North,1.7725
2015-06-01,North West,1.83
2015-06-01,Northern Ireland,1.685
2015-06-01,Scotland,1.8909523
2015-06-01,South East,1.994138
2015-06-01,South West,2.0266666
2015-06-01,Wales,1.855625
2015-06-01,West Midlands,2.0790477
2015-06-01,Yorkshire & Humber,1.9980952
2015-07-01,East Anglia,1.9552381
2015-07-01,East Midlands,1.985
2015-07-01,London,2.284074
2015-07-01,North,1.814375
2015-07-01,North West,1.916923
2015-07-01,Northern Ireland,1.6658334
2015-07-01,Scotland,1.8895239
2015-07-01,South East,2.0027587
2015-07-01,South West,2.0145454
2015-07-01,Wales,1.885
2015-07-01,West Midlands,2.119
2015-07-01,Yorkshire & Humber,1.9919049
2015-08-01,East Anglia,1.9514285
2015-08-01,East Midlands,1.9100001
2015-08-01,London,2.211154
2015-08-01,North,1.85
2015-08-01,North West,1.8511539
2015-08-01,Northern Ireland,1.7716666
2015-08-01,Scotland,1.8795239
2015-08-01,South East,2.0153573
2015-08-01,South West,1.8672729
2015-08-01,Wales,1.8943751
2015-08-01,West Midlands,2.04
2015-08-01,Yorkshire & Humber,2.0276191
2015-09-01,East Anglia,1.9623809
2015-09-01,East Midlands,1.9635
2015-09-01,London,2.238077
2015-09-01,North,1.85
2015-09-01,North West,1.8511539
2015-09-01,Northern Ireland,1.7716666
2015-09-01,Scotland,1.9377273
2015-09-01,South East,2.0267856
2015-09-01,South West,1.995
2015-09-01,Wales,1.9473335
2015-09-01,West Midlands,2.1265
2015-09-01,Yorkshire & Humber,2.047619
2015-10-01,East Anglia,1.9059091
2015-10-01,East Midlands,1.9535
2015-10-01,London,2.1662962
2015-10-01,North,1.8740001
2015-10-01,North West,1.8703847
2015-10-01,Northern Ireland,1.7633333
2015-10-01,Scotland,1.9315001
2015-10-01,South East,2.0714815
2015-10-01,South West,2.0177271
2015-10-01,Wales,1.914
2015-10-01,West Midlands,2.0149999
2015-10-01,Yorkshire & Humber,2.0400002
2015-11-01,East Anglia,1.9295653
2015-11-01,East Midlands,1.8995001
2015-11-01,London,2.2375
2015-11-01,North,1.8666667
2015-11-01,North West,1.8423078
2015-11-01,Northern Ireland,1.7008333
2015-11-01,Scotland,1.8747618
2015-11-01,South East,2.0344446
2015-11-01,South West,2.006
2015-11-01,Wales,1.86
2015-11-01,West Midlands,1.9904761
2015-11-01,Yorkshire & Humber,2.0321052
2015-12-01,East Anglia,1.9313045
2015-12-01,East Midlands,2.0015
2015-12-01,London,2.267037
2015-12-01,North,1.85875
2015-12-01,North West,1.9375999
2015-12-01,Northern Ireland,1.7633333
2015-12-01,Scotland,1.9438095
2015-12-01,South East,2.1235714
2015-12-01,South West,2.0613635
2015-12-01,Wales,1.875
2015-12-01,West Midlands,2.1100001
2015-12-01,Yorkshire & Humber,2.0774999
2016-01-01,East Anglia,1.9945455
2016-01-01,East Midlands,2.0365
2016-01-01,London,2.2596297
2016-01-01,North,1.9166666
2016-01-01,North West,1.8874999
2016-01-01,Northern Ireland,1.7427273
2016-01-01,Scotland,1.9280001
2016-01-01,South East,2.1293104
2016-01-01,South West,2.0647619
2016-01-01,Wales,1.875
2016-01-01,West Midlands,2.1155
